tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
873623139879493633,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @TrumpingTheLeft: This hysteria is no longer worth the time of the American people.,2017-06-10 19:29,Twitter for Android,,,,True,797961286181093376,873592096397152256,absent,absent,0.0,0.0,0.0,0.0,[],[],[797961286181093376],
897098584071557121,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,Estados Unidos,??#POTUS #MASA #MAGA #Patriots pls READ RT Civil War is Here #Constitution #Republic #Freedom #NRA #Justice #Veteran #DTS #TermLimits DM-Call me dear ur blockd,https://t.co/4srF9ALSJp,269,969,2017-08-08,es,en,RT gibbon_phillip: GirlTrumps AnthonyImperat3 KazmierskiR timelyrepairs realrickwood MarisDesoto Krlmrxst sdarkwah… https://t.co/lZUQaL4iYm,2017-08-14 14:12,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[https://twitter.com/i/web/status/897095814690070528],,
806746153052033026,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @BeAmerican4LIFE: #TrumpStrong Ya right, After  ~~&gt; #SorosRiots &amp; #HillaryRiots don't think U assfucks R getting anywhere near the White…",2016-12-08 06:24,Twitter for Android,,,,True,805117810343079936,805175751008014336,absent,absent,0.0,0.0,0.0,0.0,"[TrumpStrong, SorosRiots, HillaryRiots]",[],[805117810343079936],
825164573372067840,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @YoungDems4Trump: Hillary Clinton Reportedly Considering Launch of Liberal TV Show. What an IDIOT! Haha ""Bad Judgement"" -Donald Trump  h…",2017-01-28 02:12,Twitter Web Client,,,,True,3498448812,825164446053986304,absent,absent,0.0,0.0,0.0,0.0,[],[],[3498448812],
830323153230503936,afe3c426e91f3f0e507f9cf7beceeddb2537f56e4fd3b2aab12f87fc6eee3edd,afe3c426e91f3f0e507f9cf7beceeddb2537f56e4fd3b2aab12f87fc6eee3edd,afe3c426e91f3f0e507f9cf7beceeddb2537f56e4fd3b2aab12f87fc6eee3edd,USA,God. Country. Family. #tcot #RedNationRising  #InGodWeTrust,,1839,1965,2014-06-06,en,en,"RT @BIZPACReview: Hillary attempts a snarky dig at President Trump over 9th Circuit ruling, and it couldn’t have gone worse https://t.co/G8…",2017-02-11 07:50,Twitter Web Client,,,,True,237888723,830320503277580288,absent,absent,0.0,0.0,0.0,0.0,[],[],[237888723],
860685467267678208,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @mitchellvii: REALITY CHECK FOR NEVERTRUMP: Not only will President Trump complete his first term, he will be re-elected in a landslide…",2017-05-06 02:39,Twitter Web Client,,,,True,17980523,860594828190601216,absent,absent,0.0,0.0,0.0,0.0,[],[],[17980523],
800732630106808320,eaca5eb703fbc67f7b3d0c7542a3e437d35b9116ccd0fafb322ecd0bc93855d9,eaca5eb703fbc67f7b3d0c7542a3e437d35b9116ccd0fafb322ecd0bc93855d9,eaca5eb703fbc67f7b3d0c7542a3e437d35b9116ccd0fafb322ecd0bc93855d9,USA,,,3468,3178,2014-05-29,en,en,RT @DominicValent: #SurvivalGuideToThanksgiving don't mention Trump. Ever,2016-11-21 16:08,Twitter Web Client,,,,True,2573225349,800722370335866880,absent,absent,0.0,0.0,0.0,0.0,[SurvivalGuideToThanksgiving],[],[2573225349],
825801726909358083,7d2b66c5f3b557ab3c8d4ec2be0ba72b8202d2ffdb37ff7b16e0854189cf75c3,7d2b66c5f3b557ab3c8d4ec2be0ba72b8202d2ffdb37ff7b16e0854189cf75c3,7d2b66c5f3b557ab3c8d4ec2be0ba72b8202d2ffdb37ff7b16e0854189cf75c3,USA,Cautiously Optimistic Conservative. Gathering followers one at a time,,3385,3291,2013-08-22,en,en,"RT @DenaldJTrumpJr: This is how the media responded to the Boston Marathon bombings. After a ""refugee"" murdered three Americans. #MuslimBan…",2017-01-29 20:24,Twitter Web Client,,,,True,2811909217,825557641392947200,absent,absent,0.0,0.0,0.0,0.0,[MuslimBan],[],[2811909217],
855207457970413568,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,,"I live by the creed God, family, country. I'm a #BlueLives family. #lnyhbt #tcot #Israel #ccot #PJNET #policeLivesMatter",,2018,1952,2015-03-10,en,en,RT @Bubblesjim: @wikileaks @JadedByPolitics @realDonaldTrump When are we as a country going to investigate the substance of the leaked emai…,2017-04-20 23:52,Twitter Web Client,,,,True,18912044,855203807315148800,absent,absent,0.0,0.0,0.0,0.0,[],[],"[18912044, 17907878, 25073877, 16589206]",
779290943656693765,94c383089f0dd9993020276bd01113ecb5935ad860bfa61e6079e7d548577f76,94c383089f0dd9993020276bd01113ecb5935ad860bfa61e6079e7d548577f76,94c383089f0dd9993020276bd01113ecb5935ad860bfa61e6079e7d548577f76,USA,Conservative. Politics. Pro-Life. Writer.  #GodBlessAmerica #WakeUpAmerica #InGodWeTrust,,1541,1676,2014-06-13,en,en,"RT @YoungDems4Trump: Who's supporters are really #deplorables, the ones peacefully rallying or the ones viciously assaulting them? https://…",2016-09-23 12:06,Twitter Web Client,,,,True,3498448812,777809542788689920,absent,absent,0.0,0.0,0.0,0.0,[deplorables],[],[3498448812],
822343034570493955,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @brunelldonald: Lord we prayed @realDonaldTrump across the finish line! Lord lead PE + @mike_pence in all  decisions 4 USA! Defeat plots…,2017-01-20 07:20,Twitter Web Client,,,,True,244844283,822292541039083520,absent,absent,0.0,0.0,0.0,0.0,[],[],"[22203756, 25073877, 244844283]",
786774295762444288,2753211010,Phoenix Daily News,PhoenixDailyNew,"City of Phoenix, Arizona","Local news, sports, business, politics, entertainment, travel and opinion for Phoenix and Arizona. DM us 24/7",,18574,7903,2014-08-28,en,en,Trump turns fire on GOP as well as Democrats https://t.co/n98q8CJq3k #politics,2016-10-14 03:43,twitterfeed,,,,False,,,absent,absent,0.0,0.0,1.0,3.0,[politics],[http://bit.ly/2dXB622],,
743799045563555841,865e6cd16d88a3159b150ea0b87f6900bc5f6c981af5f0cfe2c83ac62780d9a2,865e6cd16d88a3159b150ea0b87f6900bc5f6c981af5f0cfe2c83ac62780d9a2,865e6cd16d88a3159b150ea0b87f6900bc5f6c981af5f0cfe2c83ac62780d9a2,"Oklahoma, PA","18. the struggle is real, but so is God♡. /musicholic/#BlackLivesMatter",,3074,2445,2013-08-10,en,en,"#BlackLivesMatter is the powerful movement. Trump is a narcissistic xenophobe who gambles, loses",2016-06-17 13:34,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[BlackLivesMatter],[],,
803643243325845504,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @DailyCaller: Retired Female Marine Breaks Down Why Trump Won The White House [VIDEO] https://t.co/msEQjVnhaW https://t.co/rigXo0yPgm,2016-11-29 16:54,Twitter Web Client,,,,True,39308549,802955588187648000,absent,absent,0.0,0.0,0.0,0.0,[],[http://trib.al/pmuJQJM],[39308549],
820188016094363649,a396435b41bb21c018281c802df9fa8d1a1eaa9b5b139c72bc1114ca62871b9c,a396435b41bb21c018281c802df9fa8d1a1eaa9b5b139c72bc1114ca62871b9c,a396435b41bb21c018281c802df9fa8d1a1eaa9b5b139c72bc1114ca62871b9c,United States,"Conservative. sports fan. Doing what I love, promoting Conservatism. #PJNET #TCOT #Conservative",,2036,2000,2013-09-15,en,en,"RT @ThePatriot143: Cubans Vote Trump–Obama Bans Cubans-Pretty Simple,Now if We Can Get Mexicans to do The Same DEMs Will Push To Deport htt…",2017-01-14 08:37,Twitter Web Client,,,,True,3022045469,820016176998862848,absent,absent,0.0,0.0,0.0,0.0,[],[],[3022045469],
858322982749392896,3899481526,Syria Today,todayinsyria,,News about war in #Syria & #ISIS join us on telegram channel: https://t.co/mP25oJmJdz,https://t.co/mP25oJmJdz,35122,9500,2015-10-08,en,en,'Broken by #US power machine': #Trump’s 100 days prove his maverick image was fake   https://t.co/UghWhJuDfW https://t.co/EqinPXzdkd,2017-04-29 14:12,TweetDeck,,,,False,,,absent,absent,0.0,0.0,2.0,6.0,"[US, Trump]",[https://www.rt.com/usa/386537-trump-100-days-president-promises/],,
797332130359607296,63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,USA,"Big Government=corruption, #NRA, Conservative, My Tweets=my personal opinions #GodBlessAmerica",,2229,2737,2014-07-04,en,en,"RT @CassandraRules: Cool, @Rosie is shaming Melania, who is beautiful and has every right to do what she wants with her body.  Trump was ri…",2016-11-12 06:56,Twitter Web Client,,,796939518167384064,True,902200087,797316164573691904,absent,absent,0.0,0.0,0.0,0.0,[],[],"[25203361, 902200087]",
624315970924908544,2530830345,New Orleans Online,NewOrleansON,"New Orleans, LA","Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements",,35988,11010,2014-05-05,en,en,"Trump visits Mexico border, claims Hispanics love him  #news",2015-07-23 20:31,twitterfeed,,,,False,,,absent,absent,0.0,0.0,1.0,1.0,[news],[],,
858655688704315392,2587843805,KansasCityDailyNews,KansasDailyNews,"Kansas City, MO","Local news, sports, business, politics, entertainment, travel and opinion for Kansas. DM us 24/7",,29357,6720,2014-06-06,en,en,"At 100 days in, Trump seems both outsider and insider https://t.co/vh3afmyAWK https://t.co/stGs2IGG0r",2017-04-30 12:14,Twibble.io,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[http://ksn.com/2017/04/30/at-100-days-in-trump-seems-both-outsider-and-insider/],,
843196357439569925,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,USA,"Lover of Life and Israel, Jesus and Country music! Conservative Christian! #NRA#2A #Infidel #tcot #InGodWeTrust",,669,998,2013-08-05,en,en,RT @OccupyDemocrats: #Breaking News: NY Times Just Revealed Trump’s UK Wiretap Claim Came From RUSSIA https://t.co/exWmjA5t4h,2017-03-18 20:24,Twitter Web Client,,,,True,878284831,843194658498973696,absent,absent,0.0,0.0,0.0,0.0,[Breaking],[http://ift.tt/2mV5ZHx],[878284831],
845312437125566464,2570631118,Politweecs,Politweecs,United States,Tweets and politics,,36094,20288,2014-05-29,en,en,GOP health-care bill: Some Republicans move to yes under pressure from House leaders and Trump https://t.co/pPyLHR0vye,2017-03-24 16:32,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[https://goo.gl/iBUFqM],,
855539671249674245,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @jallenaip: Netanyahu praises 'great change' in US foreign policy under Trump https://t.co/vElIa7nYRT via @dcexaminer,2017-04-21 21:52,POTUSADJT Bot,,,,True,3756112462,855487522746621952,absent,absent,0.0,0.0,0.0,0.0,[],[http://www.washingtonexaminer.com/article/2620881],"[18956073, 3756112462]",
697277037388533760,3071479646,Baltimore Online,Baltimore0nline,"Baltimore, MD","Breaking news, weather, traffic and more for Baltimore. DM us anytime. RTs not endorsements",,8056,7234,2015-03-10,en,en,"Once longshots, Trump and Sanders win in NH  #politics",2016-02-10 04:32,twitterfeed,,,,False,,,absent,absent,0.0,0.0,1.0,2.0,[politics],[],,
878591790164484096,4508630900,John Davis,TheFoundingSon,"Texas, USA","Business Owner, Proud Father, Conservative, Christian, Patriot, Gun rights, Politically Incorrect. Love my country and my family #2A #GOP #tcot #WakeUpAmerica",,47413,29429,2015-12-09,en,en,Trump’s approval ratings are higher than the media is telling you  #MakeAmericaGreatAgain https://t.co/aPsnQn9ol4,2017-06-24 12:33,TweetDeck,,,,False,,,absent,absent,2.0,5.0,51.0,25.0,[MakeAmericaGreatAgain],[],,
898427453709860864,eb9671953a50af35eddacb9ff6ce131031d4dfc682251fc3185f15a2cbe75539,eb9671953a50af35eddacb9ff6ce131031d4dfc682251fc3185f15a2cbe75539,eb9671953a50af35eddacb9ff6ce131031d4dfc682251fc3185f15a2cbe75539,Estados Unidos,??% Vet & Troop Support????III % ????#2A ???? ????? ???????? #PatriotsUnited ???? #TrumpArmy ???? #2ADefenders???? #Bluehand ???? #DontTreadOnMe ???? Follow me,https://t.co/4srF9ALSJp,169,965,2017-08-08,es,en,#anche BOOM! New Poll Shows Republicans Agree With Trump’s Charlottesville Response https://t.co/nORcKm2Ghr #aamy https://t.co/2nqKVh4ZGc,2017-08-18 06:12,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"[anche, aamy]",[http://ift.tt/2x9XTPj],,
818333378336260098,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @rharrisonfries: Rarely seen photo of Barack &amp; Michelle Obama with their first born child ! #MAGA  #TrumpTrain  #GoldenGlobe https://t.c…,2017-01-09 05:47,Twitter for Android,,,,True,3153844428,818333127252836352,absent,absent,0.0,0.0,0.0,0.0,"[MAGA, TrumpTrain, GoldenGlobe]",[],[3153844428],
838309425978966016,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @_Makada_: THAT'S OUR PRESIDENT! @POTUS Trump Stops Motorcade , Gets Out to Thank Supporters at Mar-A-Lago Rally! #MAGA https://t.co/qrY…",2017-03-05 08:45,POTUSADJT Bot,,,,True,4510755552,838183624415526912,absent,absent,0.0,0.0,0.0,0.0,[MAGA],[],"[822215679726100480, 4510755552]",
822967393966288897,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @peaceandjoy101: POTUS said if the MSM is going to hold him accountable. Trump plans on holding MSM accountable. -  Sean Spicer #Pressco…,2017-01-22 00:41,Twitter Web Client,,,,True,3309041036,822938385962647552,absent,absent,0.0,0.0,0.0,0.0,[],[],[3309041036],
762664412343787520,c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,USA,too tired to tweet,,3403,3735,2013-08-19,en,en,RT @PresidentJeffPJ: #IStartCryingWhen I think of all the sacrifices made by Donald Trump over the years.,2016-08-08 14:59,Twitter Web Client,,,,True,4267424626,762640434921345024,absent,absent,0.0,0.0,0.0,0.0,[IStartCryingWhen],[],[4267424626],
937524337413832705,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @reallyo1: @OldHuskie @a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845 @FoxNews @BarackObama @realDonaldTrump @POTUS We don't know what's being said when the cameras ar…,2017-12-04 03:29,Twitter for Android,,,,True,3709329729,937523757601652736,absent,absent,0.0,0.0,0.0,0.0,[],[],"[822215679726100480, 813286, 3709329729, a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845, 1367531, 376521614, 25073877]",
845930385284358144,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @perrisgirl1: Antifa Thugs Pepper-sprays Woman at Trump rally in California https://t.co/977mnMMbkz,2017-03-26 09:28,Twitter for Android,,,,True,37579226,845902492290338816,absent,absent,0.0,0.0,0.0,0.0,[],[http://theamericanfirst.com/antifa-thugs-pepper-sprays-woman-at-trump-rally-in-california/],[37579226],
819834251868798976,815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab,815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab,815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab,USA,•Christian•Constitutional•Capitalist •NRA•Supporting Military•Police •Wife•Mom,,2212,1935,2013-08-16,en,en,RT @GreatAchin: Trump's effort to end era where US is 'hacked by everybody' - NBC2 News https://t.co/YID6iTxC0J #Hacked #HackedBY,2017-01-13 09:11,Twitter Web Client,,,,True,230423908,819829726684573696,absent,absent,0.0,0.0,0.0,0.0,"[Hacked, HackedBY]",[http://j.mp/2jqwAdx],[230423908],
675507245191323648,f5cd09eb7df73d269183998756764df9d0a8adae3ac2a08cd08faa3fc18871e5,f5cd09eb7df73d269183998756764df9d0a8adae3ac2a08cd08faa3fc18871e5,f5cd09eb7df73d269183998756764df9d0a8adae3ac2a08cd08faa3fc18871e5,"Baltimore, MD","Bernie Sanders supporter, progressive, millennial   #FeelTheBern #UniteBlue",,3906,3864,2015-11-17,en,en,@CNN @realDonaldTrump @tedcruz They are both just freaks.,2015-12-12 02:47,Twitter Web Client,675505351928782848,759251,,False,,,absent,absent,0.0,0.0,15.0,13.0,[],[],"[759251, 23022687, 25073877]",
838519412923629568,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @Mulder24: 10 millon illegal voters. Obama illegal wiretaps. RINOs. Nevertrump. Donald Trump still prevailed.  It is God's will.  #Obama…,2017-03-05 22:39,Twitter Web Client,,,,True,782461412,838416189873405952,absent,absent,0.0,0.0,0.0,0.0,[],[],[782461412],
821758797328818176,446814d058a75d9f90076c02b125e5adfc64ddd544cf077ebb08e27e476b20e5,446814d058a75d9f90076c02b125e5adfc64ddd544cf077ebb08e27e476b20e5,446814d058a75d9f90076c02b125e5adfc64ddd544cf077ebb08e27e476b20e5,USA,Remember no one can make you feel inferior without your consent.,,3176,2896,2014-06-19,en,en,"RT @JackCarrWasHere: #POTUSLastTweet  ""Sorry I failed all of you at the last minute by not having Trump investigated and allowing America's…",2017-01-18 16:38,Twitter Web Client,,,,True,397154000,821744030627364864,absent,absent,0.0,0.0,0.0,0.0,[POTUSLastTweet],[],[397154000],
751542712373948420,2928870434,Newspeak Daily,NewspeakDaily,,it's never too late to reinvent the bicycle,,5816,865,2014-12-13,en,en,Clinton and Trump React to Tragedy in Dallas  #politics,2016-07-08 22:25,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[politics],[],,
